José Sosa,Libertarian,Texas,9,Missing,Missing,Missing,Missing,Missing,Missing
Michael McCaul,Republican,Texas,10,Campaign,McCaulforTexas,Personal,None,Official,RepMcCaul
Mike Siegel,Democratic,Texas,10,Campaign,siegelfortexas,Personal,None,Official,None
Roy Eriksen,Libertarian,Texas,10,Campaign,None,Personal,None,Official,None
August Pfluger,Republican,Texas,11,Campaign,AugustPfluger,Personal,None,Official,RepPfluger
Jon Mark Hogg,Democratic,Texas,11,Campaign,jonmarkhogg,Personal,None,Official,None
Wacey Alpha Cody,Libertarian,Texas,11,Campaign,WaceyCody,Personal,None,Official,None
Kay Granger,Republican,Texas,12,Campaign,GrangerCampaign,Personal,None,Official,RepKayGranger
Lisa Welch,Democratic,Texas,12,Campaign,WelchforAll,Personal,None,Official,None
Trey Holcomb,Libertarian,Texas,12,Campaign,TreyHolcomb,Personal,None,Official,None
Ronny Jackson,Republican,Texas,13,Campaign,RonnyJacksonTX,Personal,None,Official,RepRonnyJackson
Gus Trujillo,Democratic,Texas,13,Campaign,GusForTX,Personal,GusLTrujillo,Official,None
Jack Westbrook,Libertarian,Texas,13,Campaign,None,Personal,ministerjWb,Official,None
Randy Weber,Republican,Texas,14,Campaign,None,Personal,None,Official,TXRandy14
Adrienne Bell,Democratic,Texas,14,Campaign,AdrBell,Personal,None,Official,None
Vicente Gonzalez,Democratic,Texas,15,Campaign,None,Personal,None,Official,RepGonzalez
Monica de la Cruz-Hernandez,Republican,Texas,15,Missing,Missing,Missing,Missing,Missing,Missing
Ross Lynn Leone,Libertarian,Texas,15,Campaign,None,Personal,None,Official,None
Veronica Escobar,Democratic,Texas,16,Campaign,vgescobar,Personal,None,Official,RepEscobar
Irene Armendariz-Jackson,Republican,Texas,16,Campaign,ArmendarizDis16,Personal,amazingurl09,Official,None
Pete Sessions,Republican,Texas,17,Campaign,SessionsTX17,Personal,None,Official,PeteSessions
Rick Kennedy,Democratic,Texas,17,Campaign,RickKennedyTX17,Personal,None,Official,None
Ted Brown,Libertarian,Texas,17,Campaign,None,Personal,None,Official,None
Sheila Jackson Lee,Democratic,Texas,18,Campaign,None,Personal,None,Official,JacksonLeeTX18
Wendell Champion,Republican,Texas,18,Campaign,ChampionTx2020,Personal,None,Official,None
Luke Spencer,Libertarian,Texas,18,Campaign,LukeSpencer2020,Personal,None,Official,None
Vince Duncan,Independent,Texas,18,Campaign,duncanvince23,Personal,duncanvince23,Official,None
Jodey Arrington,Republican,Texas,19,Campaign,JodeyArrington,Personal,None,Official,RepArrington
Tom Watson,Democratic,Texas,19,Campaign,TomWatsonTX19,Personal,None,Official,None
Joe Burnes,Libertarian,Texas,19,Campaign,JoeBurnes,Personal,None,Official,None
Joaquin Castro,Democratic,Texas,20,Campaign,Castro4Congress,Personal,None,Official,JoaquinCastrotx
Mauro Garza,Republican,Texas,20,Campaign,None,Personal,None,Official,None
Jeffrey Blunt,Libertarian,Texas,20,Campaign,None,Personal,None,Official,None
Chip Roy,Republican,Texas,21,Campaign,chiproytx,Personal,None,Official,RepChipRoy
Wendy Davis,Democratic,Texas,21,Campaign,wendydavis,Personal,None,Official,None
Arthur DiBianca,Libertarian,Texas,21,Campaign,None,Personal,None,Official,None
Tommy Wakely,Green,Texas,21,Missing,Missing,Missing,Missing,Missing,Missing
Troy Nehls,Republican,Texas,22,Campaign,SheriffTNehls,Personal,None,Official,RepTroyNehls
Sri Preston Kulkarni,Democratic,Texas,22,Campaign,SriPKulkarni,Personal,None,Official,None
"Joseph LeBlanc, Jr.",Libertarian,Texas,22,Missing,Missing,Missing,Missing,Missing,Missing
Tony Gonzales,Republican,Texas,23,Campaign,TonyGonzales4TX,Personal,None,Official,RepTonyGonzales
Gina Ortiz Jones,Democratic,Texas,23,Campaign,ginaortizjones,Personal,None,Official,None
Beto Villela,Libertarian,Texas,23,Campaign,None,Personal,None,Official,None
Beth Van Duyne,Republican,Texas,24,Campaign,None,Personal,None,Official,RepBethVanDuyne
Candace Valenzuela,Democratic,Texas,24,Campaign,candacefor24,Personal,None,Official,None
Darren Hamilton,Libertarian,Texas,24,Campaign,None,Personal,None,Official,None
Steve Kuzmich,Independent,Texas,24,Campaign,stevekuzmich,Personal,None,Official,None
Mark Bauer,Independent,Texas,24,Campaign,MarkBauer,Personal,None,Official,None
Roger Williams,Republican,Texas,25,Campaign,RogerWilliamsTX,Personal,None,Official,RepRWilliams
Julie Oliver,Democratic,Texas,25,Campaign,JulieForTX25,Personal,None,Official,None
Bill Kelsey,Libertarian,Texas,25,Campaign,None,Personal,None,Official,None
Michael C. Burgess,Republican,Texas,26,Campaign,None,Personal,None,Official,michaelcburgess
Carol Iannuzzi,Democratic,Texas,26,Campaign,caroltx26,Personal,IannuzziCarol,Official,None
Mark Boler,Libertarian,Texas,26,Campaign,markboler,Personal,None,Official,None
Michael Cloud,Republican,Texas,27,Campaign,MichaelJCloud,Personal,None,Official,RepCloudTX
Ricardo de la Fuente,Democratic,Texas,27,Campaign,ricky4congress,Personal,None,Official,None
Phil Gray,Libertarian,Texas,27,Campaign,None,Personal,None,Official,None
Henry Cuellar,Democratic,Texas,28,Campaign,CuellarCampaign,Personal,None,Official,RepCuellar
Sandra Whitten,Republican,Texas,28,Campaign,texas_sandra,Personal,None,Official,None
Bekah Congdon,Libertarian,Texas,28,Campaign,LibertyBeks,Personal,None,Official,None
Sylvia Garcia,Democratic,Texas,29,Campaign,None,Personal,None,Official,RepSylviaGarcia
Jaimy Blanco,Republican,Texas,29,Campaign,JaimyBlanco,Personal,None,Official,None
Phil Kurtz,Libertarian,Texas,29,Campaign,None,Personal,None,Official,None
Eddie Bernice Johnson,Democratic,Texas,30,Campaign,None,Personal,None,Official,RepEBJ
Tre Pennie,Republican,Texas,30,Campaign,sgt_pennie,Personal,None,Official,None
Eric Williams,Independent,Texas,30,Campaign,thefutured30,Personal,None,Official,None
John Carter,Republican,Texas,31,Campaign,JudgeJohnCarter,Personal,None,Official,JudgeCarter
Donna Imam,Democratic,Texas,31,Campaign,donnaimamTX,Personal,None,Official,None
Clark Patterson,Libertarian,Texas,31,Campaign,None,Personal,ClarkPatterson,Official,None
Colin Allred,Democratic,Texas,32,Campaign,ColinAllredTX,Personal,None,Official,RepColinAllred
Genevieve Collins,Republican,Texas,32,Campaign,gcforcongress,Personal,None,Official,None
Christy Mowrey Peterson,Libertarian,Texas,32,Campaign,None,Personal,None,Official,None
Jason Sigmon,Independent,Texas,32,Campaign,jasonxsigmon,Personal,None,Official,None
Marc Veasey,Democratic,Texas,33,Campaign,MarcVeasey,Personal,None,Official,RepVeasey
Fabian Vasquez,Republican,Texas,33,Campaign,FCV2020Campaign,Personal,None,Official,None
Carlos Quintanilla,Independent,Texas,33,Campaign,None,Personal,None,Official,None
Jason Reeves,Libertarian,Texas,33,Campaign,None,Personal,None,Official,None
Renedria Welton,Independent,Texas,33,Campaign,Welton4US,Personal,None,Official,None
Filemon Vela Jr.,Democratic,Texas,34,Missing,Missing,Missing,Missing,Missing,Missing
Rey Gonzalez,Republican,Texas,34,Campaign,reygonzalez34,Personal,None,Official,None
Anthony Cristo,Libertarian,Texas,34,Campaign,CristoDude,Personal,None,Official,None
Chris Royal,Independent,Texas,34,Campaign,None,Personal,None,Official,None
Lloyd Doggett,Democratic,Texas,35,Campaign,LloydDoggettTX,Personal,None,Official,RepLloydDoggett
Jenny Sharon,Republican,Texas,35,Missing,Missing,Missing,Missing,Missing,Missing
Mark Loewe,Libertarian,Texas,35,Campaign,None,Personal,None,Official,None
"Jason Mata, Sr.",Independent,Texas,35,Missing,Missing,Missing,Missing,Missing,Missing
Brian Babin,Republican,Texas,36,Campaign,babin4congress,Personal,None,Official,RepBrianBabin
Rashad Lewis,Democratic,Texas,36,Campaign,RLewis4Congress,Personal,None,Official,None
Chad Abbey,Libertarian,Texas,36,Campaign,None,Personal,None,Official,None
"Hal Ridley, Jr.",Green,Texas,36,Missing,Missing,Missing,Missing,Missing,Missing
Blake Moore,Republican,Utah,1,Campaign,None,Personal,None,Official,RepBlakeMoore
Darren Parry,Democratic,Utah,1,Campaign,darrenforutah,Personal,None,Official,None
Chris Stewart,Republican,Utah,2,Campaign,StewartforUtah,Personal,None,Official,repchrisstewart
Kael Weston,Democratic,Utah,2,Campaign,None,Personal,None,Official,None
J. Robert Latham,Libertarian,Utah,2,Campaign,freeutahns,Personal,None,Official,None
John Curtis,Republican,Utah,3,Campaign,None,Personal,None,Official,RepJohnCurtis
Devin Thorpe,Democratic,Utah,3,Campaign,devindthorpe,Personal,None,Official,None
Daniel Cummings,Constitution,Utah,3,Missing,Missing,Missing,Missing,Missing,Missing
Thomas McNeill,United Utah,Utah,3,Campaign,None,Personal,None,Official,None
Burgess Owens,Republican,Utah,4,Campaign,None,Personal,None,Official,RepBurgessOwens
Ben McAdams,Democratic,Utah,4,Campaign,BenMcAdams,Personal,None,Official,RepBenMcAdams
John Molnar,Libertarian,Utah,4,Campaign,Gear6A,Personal,None,Official,None
Jonia Broderick,United Utah,Utah,4,Campaign,teamjonia2020,Personal,None,Official,None
Peter Welch,Democratic,Vermont,1,Campaign,WelchForVT,Personal,None,Official,PeterWelch
Miriam Berry,Republican,Vermont,1,Campaign,None,Personal,MiriamBerry3,Official,None
Peter Becker,Independent,Vermont,1,Campaign,None,Personal,None,Official,None
Marcia Horne,Independent,Vermont,1,Campaign,ElectHorne,Personal,marciahrn,Official,None
Christopher Helali,Communist,Vermont,1,Campaign,ChrisHelali,Personal,None,Official,None
Shawn Orr,Independent,Vermont,1,Campaign,None,Personal,None,Official,None
Jerry Trudell,Independent,Vermont,1,Campaign,None,Personal,None,Official,None
Rob Wittman,Republican,Virginia,1,Campaign,None,Personal,None,Official,RobWittman
Qasim Rashid,Democratic,Virginia,1,Campaign,QasimRashid,Personal,None,Official,None
Elaine Luria,Democratic,Virginia,2,Campaign,None,Personal,None,Official,RepElaineLuria
Scott Taylor,Republican,Virginia,2,Campaign,Scotttaylorva,Personal,None,Official,None
David Foster,Independent,Virginia,2,Campaign,RsvpTruth,Personal,None,Official,None
Bobby Scott,Democratic,Virginia,3,Campaign,bobbyscott4va3,Personal,None,Official,BobbyScott
John Collick,Republican,Virginia,3,Campaign,johncollick,Personal,None,Official,None
Donald McEachin,Democratic,Virginia,4,Campaign,None,Personal,None,Official,RepMcEachin
Leon Benjamin,Republican,Virginia,4,Campaign,None,Personal,LeonBenjamin,Official,None
Bob Good,Republican,Virginia,5,Campaign,GoodForCongress,Personal,None,Official,RepBobGood
Cameron Webb,Democratic,Virginia,5,Campaign,DrCameronWebb,Personal,None,Official,None
Ben Cline,Republican,Virginia,6,Campaign,Cline4Virginia,Personal,None,Official,RepBenCline
Nicholas Betts,Democratic,Virginia,6,Campaign,VoteForBetts,Personal,None,Official,None
Abigail Spanberger,Democratic,Virginia,7,Campaign,None,Personal,None,Official,RepSpanberger
Nick Freitas,Republican,Virginia,7,Campaign,TeamNickVA,Personal,None,Official,None
Don Beyer,Democratic,Virginia,8,Campaign,None,Personal,None,Official,RepDonBeyer
Jeff Jordan,Republican,Virginia,8,Campaign,None,Personal,None,Official,None
Morgan Griffith,Republican,Virginia,9,Campaign,None,Personal,None,Official,RepMGriffith
Jennifer Wexton,Democratic,Virginia,10,Campaign,JenniferWexton,Personal,None,Official,RepWexton
Aliscia Andrews,Republican,Virginia,10,Campaign,alisciaandrews,Personal,None,Official,None
Gerry Connolly,Democratic,Virginia,11,Campaign,None,Personal,None,Official,GerryConnolly
Manga Anantatmula,Republican,Virginia,11,Campaign,None,Personal,None,Official,None
Suzan DelBene,Democratic,Washington,1,Campaign,SuzanDelBene,Personal,None,Official,RepDelBene
Jeffrey Beeler,Republican,Washington,1,Campaign,Beeler4Congress,Personal,None,Official,None
Rick Larsen,Democratic,Washington,2,Campaign,larsenrick,Personal,None,Official,RepRickLarsen
Tim Hazelo,Republican,Washington,2,Missing,Missing,Missing,Missing,Missing,Missing
Jaime Herrera Beutler,Republican,Washington,3,Campaign,JaimeForUSRep,Personal,None,Official,herrerabeutler
Carolyn Long,Democratic,Washington,3,Campaign,ElectLong,Personal,None,Official,None
Dan Newhouse,Republican,Washington,4,Campaign,Newhouse4Rep,Personal,None,Official,repnewhouse
Douglas McKinley,Democratic,Washington,4,Missing,Missing,Missing,Missing,Missing,Missing
Cathy McMorris Rodgers,Republican,Washington,5,Campaign,teamcmr,Personal,None,Official,cathymcmorris
Dave Wilson,Democratic,Washington,5,Campaign,Elect_DaveW,Personal,None,Official,None
Derek Kilmer,Democratic,Washington,6,Campaign,DerekKilmer,Personal,None,Official,RepDerekKilmer
Elizabeth Kreiselmaier,Republican,Washington,6,Campaign,cleanupthehouse,Personal,None,Official,None
Pramila Jayapal,Democratic,Washington,7,Campaign,PramilaJayapal,Personal,None,Official,RepJayapal
Craig Keller,Republican,Washington,7,Campaign,None,Personal,None,Official,None
Kim Schrier,Democratic,Washington,8,Campaign,DrKimSchrier,Personal,None,Official,repkimschrier
Jesse Jensen,Republican,Washington,8,Campaign,JesseJensenWA,Personal,None,Official,None
Adam Smith,Democratic,Washington,9,Campaign,electadamsmith,Personal,None,Official,RepAdamSmith
Doug Basler,Republican,Washington,9,Campaign,dougbasler,Personal,None,Official,None
Marilyn Strickland,Democratic,Washington,10,Campaign,StricklandforWA,Personal,Mstrickland747,Official,RepStricklandWA
Beth Doglio,Democratic,Washington,10,Campaign,BethDoglio,Personal,None,Official,None
David McKinley,Republican,West Virginia,1,Campaign,McKinleyforWV,Personal,None,Official,RepMcKinley
Natalie Cline,Democratic,West Virginia,1,Campaign,NatalieClineWV,Personal,None,Official,None
Alex Mooney,Republican,West Virginia,2,Campaign,MooneyforWV,Personal,None,Official,RepAlexMooney
Cathy Kunkel,Democratic,West Virginia,2,Campaign,Kunkel4Congress,Personal,None,Official,None
Carol Miller,Republican,West Virginia,3,Campaign,CarolMillerWV,Personal,None,Official,RepCarolMiller
Hilary Turner,Democratic,West Virginia,3,Campaign,HilaryTurnerWV,Personal,None,Official,None
Bryan Steil,Republican,Wisconsin,1,Campaign,BryanSteil,Personal,None,Official,RepBryanSteil
Roger Polack,Democratic,Wisconsin,1,Campaign,RogerforWI,Personal,None,Official,None
Mark Pocan,Democratic,Wisconsin,2,Campaign,MarkPocan,Personal,None,Official,repmarkpocan
Peter Theron,Republican,Wisconsin,2,Campaign,petertheron,Personal,None,Official,None
Ron Kind,Democratic,Wisconsin,3,Campaign,KindforCongress,Personal,None,Official,RepRonKind
Derrick Van Orden,Republican,Wisconsin,3,Campaign,derrickvanorden,Personal,None,Official,None
Gwen Moore,Democratic,Wisconsin,4,Campaign,Gwen4Congress,Personal,None,Official,RepGwenMoore
Tim Rogers,Republican,Wisconsin,4,Campaign,RogersforCong,Personal,None,Official,None
Robert Raymond,Independent,Wisconsin,4,Campaign,None,Personal,None,Official,None
Scott L. Fitzgerald,Republican,Wisconsin,5,Missing,Missing,Missing,Missing,Missing,Missing
Tom Palzewicz,Democratic,Wisconsin,5,Campaign,tomforwi,Personal,tompalz,Official,None
Glenn Grothman,Republican,Wisconsin,6,Campaign,GrothmanforWI,Personal,None,Official,RepGrothman
Jessica King,Democratic,Wisconsin,6,Campaign,#!,Personal,None,Official,None
Tom Tiffany,Republican,Wisconsin,7,Campaign,TomTiffanyWI,Personal,None,Official,RepTiffany
Tricia Zunker,Democratic,Wisconsin,7,Campaign,TriciaforWI,Personal,None,Official,None
Mike Gallagher,Republican,Wisconsin,8,Campaign,MikeforWI,Personal,None,Official,RepGallagher
Amanda Stuck,Democratic,Wisconsin,8,Campaign,AmandaStuck8,Personal,None,Official,None
Liz Cheney,Republican,Wyoming,1,Campaign,Liz_Cheney,Personal,None,Official,RepLizCheney
Lynnette Grey Bull,Democratic,Wyoming,1,Campaign,GreyBull4WY,Personal,None,Official,None
Richard Brubaker,Libertarian,Wyoming,1,Campaign,None,Personal,None,Official,None
Jeff Haggit,Constitution,Wyoming,1,Campaign,Jeff36982230,Personal,None,Official,None
Amata Coleman Radewagen,Republican,American Samoa,1,Campaign,None,Personal,None,Official,repamata
Oreta Tufuga Mapu Crichton,Democratic,American Samoa,1,Missing,Missing,Missing,Missing,Missing,Missing
Meleagi Suitonu-Chapman,Democratic,American Samoa,1,Campaign,None,Personal,ladyofthereef,Official,None
Eleanor Holmes Norton,Democratic,District of Columbia,1,Campaign,None,Personal,None,Official,EleanorNorton
Patrick Hynes,Libertarian,District of Columbia,1,Campaign,None,Personal,None,Official,None
Barbara Washington Franklin,Independent,District of Columbia,1,Campaign,None,Personal,None,Official,None
Omari Musa,Socialist Workers,District of Columbia,1,Campaign,None,Personal,None,Official,None
Natale Lino Stracuzzi,DC Statehood Green,District of Columbia,1,Missing,Missing,Missing,Missing,Missing,Missing
Amir Lowery,Independent,District of Columbia,1,Campaign,princelowery,Personal,None,Official,None
David Krucoff,Independent,District of Columbia,1,Campaign,dkrucoff,Personal,None,Official,None
John Cheeks,Independent,District of Columbia,1,Campaign,None,Personal,None,Official,None
Michael San Nicolas,Democratic,Guam,1,Missing,Missing,Missing,Missing,Missing,Missing
Robert Underwood,Democratic,Guam,1,Campaign,None,Personal,None,Official,None
Gregorio Kilili Sablan,Independent,Northern Mariana Islands,1,Missing,Missing,Missing,Missing,Missing,Missing
Jenniffer González,Republican,Puerto Rico,1,Campaign,None,Personal,Jenniffer2012,Official,RepJenniffer
Aníbal Acevedo Vilá,Democratic,Puerto Rico,1,Campaign,anibalacevedo,Personal,None,Official,None
Zayira Jordán Conde,Citizen's Victory Movement,Puerto Rico,1,Campaign,drajordanconde,Personal,None,Official,None
Ada Norah Henriquez,Dignity Project,Puerto Rico,1,Campaign,AdaHenriquez1,Personal,None,Official,None
Luis Roberto Piñero,Puerto Rico Independence,Puerto Rico,1,Campaign,luisrobertoII,Personal,None,Official,None
Stacey Plaskett,Democratic,United States Virgin Islands,1,Campaign,None,Personal,None,Official,StaceyPlaskett
Shekema George,Independent,United States Virgin Islands,1,Campaign,None,Personal,None,Official,None
